Age	Male	Female															
2874	0.0033766272	0.0017465237															
2875	0.0033801775	0.0017483358															
2876	0.0033837278	0.0017501479															
2877	0.0033872781	0.0017519601															
2878	0.0033908284	0.0017537722															
2879	0.0033943787	0.0017555843															
2880	0.0033979290	0.0017573964															
2881	0.0034014793	0.0017592086															
2882	0.0034050296	0.0017610207															
2883	0.0034085799	0.0017628328															
2884	0.0034121302	0.0017646450															
2885	0.0034156805	0.0017664571															
2886	0.0034192308	0.0017682692															
2887	0.0034227811	0.0017700814															
2888	0.0034263314	0.0017718935															
2889	0.0034298817	0.0017737056															
2890	0.0034334320	0.0017755178															
2891	0.0034369822	0.0017773299															
2892	0.0034405325	0.0017791420															
2893	0.0034440828	0.0017809541															
2894	0.0034476331	0.0017827663															
2895	0.0034511834	0.0017845784															
2896	0.0034547337	0.0017863905															
2897	0.0034582840	0.0017882027															
2898	0.0034618343	0.0017900148															
2899	0.0034653846	0.0017918269															
2900	0.0034689349	0.0017936391															
2901	0.0034724852	0.0017954512															
2902	0.0034760355	0.0017972633															
2903	0.0034795858	0.0017990754															
2904	0.0034831361	0.0018008876															
2905	0.0034866864	0.0018026997															
2906	0.0034902367	0.0018045118															
2907	0.0034937870	0.0018063240															
2908	0.0034973373	0.0018081361															
2909	0.0035008876	0.0018099482															
2910	0.0035044379	0.0018117604															
2911	0.0035079882	0.0018135725															
2912	0.0035115385	0.0018153846															
2913	0.0035150888	0.0018171967															
2914	0.0035186391	0.0018190089															
2915	0.0035221893	0.0018208210															
2916	0.0035257396	0.0018226331															
2917	0.0035292899	0.0018244453															
2918	0.0035328402	0.0018262574															
2919	0.0035363905	0.0018280695															
2920	0.0035399408	0.0018298817															
2921	0.0035434911	0.0018316938															
2922	0.0035470414	0.0018335059															
2923	0.0035505917	0.0018353180															
2924	0.0035541420	0.0018371302															
2925	0.0035576923	0.0018389423															
2926	0.0035612426	0.0018407544															
2927	0.0035647929	0.0018425666															
2928	0.0035683432	0.0018443787															
2929	0.0035718935	0.0018461908															
2930	0.0035754438	0.0018480030															
2931	0.0035789941	0.0018498151															
2932	0.0035825444	0.0018516272															
2933	0.0035860947	0.0018534393															
2934	0.0035896450	0.0018552515															
2935	0.0035931953	0.0018570636															
2936	0.0035967456	0.0018588757															
2937	0.0036002959	0.0018606879															
2938	0.0036038462	0.0018625000															
2939	0.0036073964	0.0018643121															
2940	0.0036109467	0.0018661243															
2941	0.0036144970	0.0018679364															
2942	0.0036180473	0.0018697485															
2943	0.0036215976	0.0018715607															
2944	0.0036251479	0.0018733728															
2945	0.0036286982	0.0018751849															
2946	0.0036322485	0.0018769970															
2947	0.0036357988	0.0018788092															
2948	0.0036393491	0.0018806213															
2949	0.0036428994	0.0018824334															
2950	0.0036464497	0.0018842456															
2951	0.0036500000	0.0018860577															
2952	0.0036535503	0.0018878698															
2953	0.0036571006	0.0018896820															
2954	0.0036606509	0.0018914941															
2955	0.0036642012	0.0018933062															
2956	0.0036677515	0.0018951183															
2957	0.0036713018	0.0018969305															
2958	0.0036748521	0.0018987426															
2959	0.0036784024	0.0019005547															
2960	0.0036819527	0.0019023669															
2961	0.0036855030	0.0019041790															
2962	0.0036890533	0.0019059911															
2963	0.0036926036	0.0019078033															
2964	0.0036961538	0.0019096154															
2965	0.0036997041	0.0019114275															
2966	0.0037032544	0.0019132396															
2967	0.0037068047	0.0019150518															
2968	0.0037103550	0.0019168639															
2969	0.0037139053	0.0019186760															
2970	0.0037174556	0.0019204882															
2971	0.0037210059	0.0019223003															
2972	0.0037245562	0.0019241124															
2973	0.0037281065	0.0019259246															
2974	0.0037316568	0.0019277367															
2975	0.0037352071	0.0019295488															
2976	0.0037387574	0.0019313609															
2977	0.0037423077	0.0019331731															
2978	0.0037458580	0.0019349852															
2979	0.0037494083	0.0019367973															
2980	0.0037529586	0.0019386095															
2981	0.0037565089	0.0019404216															
2982	0.0037600592	0.0019422337															
2983	0.0037636095	0.0019440459															
2984	0.0037671598	0.0019458580															
2985	0.0037707101	0.0019476701															
2986	0.0037742604	0.0019494822															
2987	0.0037778107	0.0019512944															
2988	0.0037813609	0.0019531065															
2989	0.0037849112	0.0019549186															
2990	0.0037884615	0.0019567308															
2991	0.0037920118	0.0019585429															
2992	0.0037955621	0.0019603550															
2993	0.0037991124	0.0019621672															
2994	0.0038026627	0.0019639793															
2995	0.0038062130	0.0019657914															
2996	0.0038097633	0.0019676036															
2997	0.0038133136	0.0019694157															
2998	0.0038168639	0.0019712278															
2999	0.0038204142	0.0019730399															
3000	0.0038239645	0.0019748521															
3001	0.0038275148	0.0019766642															
3002	0.0038310651	0.0019784763															
3003	0.0038346154	0.0019802885															
3004	0.0038381657	0.0019821006															
3005	0.0038417160	0.0019839127															
3006	0.0038452663	0.0019857249															
3007	0.0038488166	0.0019875370															
3008	0.0038523669	0.0019893491															
3009	0.0038559172	0.0019911612															
3010	0.0038594675	0.0019929734															
3011	0.0038630178	0.0019947855															
3012	0.0038665680	0.0019965976															
3013	0.0038701183	0.0019984098															
3014	0.0038736686	0.0020002219															
3015	0.0038772189	0.0020020340															
3016	0.0038807692	0.0020038462															
3017	0.0038843195	0.0020056583															
3018	0.0038878698	0.0020074704															
3019	0.0038914201	0.0020092825															
3020	0.0038949704	0.0020110947															
3021	0.0038985207	0.0020129068															
3022	0.0039020710	0.0020147189															
3023	0.0039056213	0.0020165311															
3024	0.0039091716	0.0020183432															
3025	0.0039127219	0.0020201553															
3026	0.0039162722	0.0020219675															
3027	0.0039198225	0.0020237796															
3028	0.0039233728	0.0020255917															
3029	0.0039269231	0.0020274038															
3030	0.0039304734	0.0020292160															
3031	0.0039340237	0.0020310281															
3032	0.0039375740	0.0020328402															
3033	0.0039411243	0.0020346524															
3034	0.0039446746	0.0020364645															
3035	0.0039482249	0.0020382766															
3036	0.0039517751	0.0020400888															
3037	0.0039553254	0.0020419009															
3038	0.0039588757	0.0020437130															
3039	0.0039624260	0.0020455251															
3040	0.0039659763	0.0020473373															
3041	0.0039695266	0.0020491494															
3042	0.0039730769	0.0020509615															
3043	0.0039766272	0.0020527737															
3044	0.0039801775	0.0020545858															
3045	0.0039837278	0.0020563979															
3046	0.0039872781	0.0020582101															
3047	0.0039908284	0.0020600222															
3048	0.0039943787	0.0020618343															
3049	0.0039979290	0.0020636464															
3050	0.0040014793	0.0020654586															
3051	0.0040050296	0.0020672707															
3052	0.0040085799	0.0020690828															
3053	0.0040121302	0.0020708950															
3054	0.0040156805	0.0020727071															
3055	0.0040192308	0.0020745192															
3056	0.0040227811	0.0020763314															
3057	0.0040263314	0.0020781435															
3058	0.0040298817	0.0020799556															
3059	0.0040334320	0.0020817678															
3060	0.0040369822	0.0020835799															
3061	0.0040405325	0.0020853920															
3062	0.0040440828	0.0020872041															
3063	0.0040476331	0.0020890163															
3064	0.0040511834	0.0020908284															
3065	0.0040547337	0.0020926405															
3066	0.0040582840	0.0020944527															
3067	0.0040618343	0.0020962648															
3068	0.0040653846	0.0020980769															
3069	0.0040689349	0.0020998891															
3070	0.0040724852	0.0021017012															
3071	0.0040760355	0.0021035133															
3072	0.0040795858	0.0021053254															
3073	0.0040831361	0.0021071376															
3074	0.0040866864	0.0021089497															
3075	0.0040902367	0.0021107618															
3076	0.0040937870	0.0021125740															
3077	0.0040973373	0.0021143861															
3078	0.0041008876	0.0021161982															
3079	0.0041044379	0.0021180104															
3080	0.0041079882	0.0021198225															
3081	0.0041115385	0.0021216346															
3082	0.0041150888	0.0021234467															
3083	0.0041186391	0.0021252589															
3084	0.0041221893	0.0021270710															
3085	0.0041257396	0.0021288831															
3086	0.0041292899	0.0021306953															
3087	0.0041328402	0.0021325074															
3088	0.0041363905	0.0021343195															
3089	0.0041399408	0.0021361317															
3090	0.0041434911	0.0021379438															
3091	0.0041470414	0.0021397559															
3092	0.0041505917	0.0021415680															
3093	0.0041541420	0.0021433802															
3094	0.0041576923	0.0021451923															
3095	0.0041612426	0.0021470044															
3096	0.0041647929	0.0021488166															
3097	0.0041683432	0.0021506287															
3098	0.0041718935	0.0021524408															
3099	0.0041754438	0.0021542530															
3100	0.0041789941	0.0021560651															
3101	0.0041825444	0.0021578772															
3102	0.0041860947	0.0021596893															
3103	0.0041896450	0.0021615015															
3104	0.0041931953	0.0021633136															
3105	0.0041967456	0.0021651257															
3106	0.0042002959	0.0021669379															
3107	0.0042038462	0.0021687500															
3108	0.0042073964	0.0021705621															
3109	0.0042109467	0.0021723743															
3110	0.0042144970	0.0021741864															
3111	0.0042180473	0.0021759985															
3112	0.0042215976	0.0021778107															
3113	0.0042251479	0.0021796228															
3114	0.0042286982	0.0021814349															
3115	0.0042322485	0.0021832470															
3116	0.0042357988	0.0021850592															
3117	0.0042393491	0.0021868713															
3118	0.0042428994	0.0021886834															
3119	0.0042464497	0.0021904956															
3120	0.0042500000	0.0021923077															
3121	0.0042529586	0.0021937870															
3122	0.0042559172	0.0021952663															
3123	0.0042588757	0.0021967456															
3124	0.0042618343	0.0021982249															
3125	0.0042647929	0.0021997041															
3126	0.0042677515	0.0022011834															
3127	0.0042707101	0.0022026627															
3128	0.0042736686	0.0022041420															
3129	0.0042766272	0.0022056213															
3130	0.0042795858	0.0022071006															
3131	0.0042825444	0.0022085799															
3132	0.0042855030	0.0022100592															
3133	0.0042884615	0.0022115385															
3134	0.0042914201	0.0022130178															
3135	0.0042943787	0.0022144970															
3136	0.0042973373	0.0022159763															
3137	0.0043002959	0.0022174556															
3138	0.0043032544	0.0022189349															
3139	0.0043062130	0.0022204142															
3140	0.0043091716	0.0022218935															
3141	0.0043121302	0.0022233728															
3142	0.0043150888	0.0022248521															
3143	0.0043180473	0.0022263314															
3144	0.0043210059	0.0022278107															
3145	0.0043239645	0.0022292899															
3146	0.0043269231	0.0022307692															
3147	0.0043298817	0.0022322485															
3148	0.0043328402	0.0022337278															
3149	0.0043357988	0.0022352071															
3150	0.0043387574	0.0022366864															
3151	0.0043417160	0.0022381657															
3152	0.0043446746	0.0022396450															
3153	0.0043476331	0.0022411243															
3154	0.0043505917	0.0022426036															
3155	0.0043535503	0.0022440828															
3156	0.0043565089	0.0022455621															
3157	0.0043594675	0.0022470414															
3158	0.0043624260	0.0022485207															
3159	0.0043653846	0.0022500000															
3160	0.0043683432	0.0022514793															
3161	0.0043713018	0.0022529586															
3162	0.0043742604	0.0022544379															
3163	0.0043772189	0.0022559172															
3164	0.0043801775	0.0022573964															
3165	0.0043831361	0.0022588757															
3166	0.0043860947	0.0022603550															
3167	0.0043890533	0.0022618343															
3168	0.0043920118	0.0022633136															
3169	0.0043949704	0.0022647929															
3170	0.0043979290	0.0022662722															
3171	0.0044008876	0.0022677515															
3172	0.0044038462	0.0022692308															
3173	0.0044068047	0.0022707101															
3174	0.0044097633	0.0022721893															
3175	0.0044127219	0.0022736686															
3176	0.0044156805	0.0022751479															
3177	0.0044186391	0.0022766272															
3178	0.0044215976	0.0022781065															
3179	0.0044245562	0.0022795858															
3180	0.0044275148	0.0022810651															
3181	0.0044304734	0.0022825444															
3182	0.0044334320	0.0022840237															
3183	0.0044363905	0.0022855030															
3184	0.0044393491	0.0022869822															
3185	0.0044423077	0.0022884615															
3186	0.0044452663	0.0022899408															
3187	0.0044482249	0.0022914201															
3188	0.0044511834	0.0022928994															
3189	0.0044541420	0.0022943787															
3190	0.0044571006	0.0022958580															
3191	0.0044600592	0.0022973373															
3192	0.0044630178	0.0022988166															
3193	0.0044659763	0.0023002959															
3194	0.0044689349	0.0023017751															
3195	0.0044718935	0.0023032544															
3196	0.0044748521	0.0023047337															
3197	0.0044778107	0.0023062130															
3198	0.0044807692	0.0023076923															
3199	0.0044837278	0.0023091716															
3200	0.0044866864	0.0023106509															
3201	0.0044896450	0.0023121302															
3202	0.0044926036	0.0023136095															
3203	0.0044955621	0.0023150888															
3204	0.0044985207	0.0023165680															
3205	0.0045014793	0.0023180473															
3206	0.0045044379	0.0023195266															
3207	0.0045073964	0.0023210059															
3208	0.0045103550	0.0023224852															
3209	0.0045133136	0.0023239645															
3210	0.0045162722	0.0023254438															
3211	0.0045192308	0.0023269231															
3212	0.0045221893	0.0023284024															
3213	0.0045251479	0.0023298817															
3214	0.0045281065	0.0023313609															
3215	0.0045310651	0.0023328402															
3216	0.0045340237	0.0023343195															
3217	0.0045369822	0.0023357988															
3218	0.0045399408	0.0023372781															
3219	0.0045428994	0.0023387574															
3220	0.0045458580	0.0023402367															
3221	0.0045488166	0.0023417160															
3222	0.0045517751	0.0023431953															
3223	0.0045547337	0.0023446746															
3224	0.0045576923	0.0023461538															
3225	0.0045606509	0.0023476331															
3226	0.0045636095	0.0023491124															
3227	0.0045665680	0.0023505917															
3228	0.0045695266	0.0023520710															
3229	0.0045724852	0.0023535503															
3230	0.0045754438	0.0023550296															
3231	0.0045784024	0.0023565089															
3232	0.0045813609	0.0023579882															
3233	0.0045843195	0.0023594675															
3234	0.0045872781	0.0023609467															
3235	0.0045902367	0.0023624260															
3236	0.0045931953	0.0023639053															
3237	0.0045961538	0.0023653846															
3238	0.0045991124	0.0023668639															
3239	0.0046020710	0.0023683432															
3240	0.0046050296	0.0023698225															
3241	0.0046079882	0.0023713018															
3242	0.0046109467	0.0023727811															
3243	0.0046139053	0.0023742604															
3244	0.0046168639	0.0023757396															
3245	0.0046198225	0.0023772189															
3246	0.0046227811	0.0023786982															
3247	0.0046257396	0.0023801775															
3248	0.0046286982	0.0023816568															
3249	0.0046316568	0.0023831361															
3250	0.0046346154	0.0023846154															
3251	0.0046375740	0.0023860947															
3252	0.0046405325	0.0023875740															
3253	0.0046434911	0.0023890533															
3254	0.0046464497	0.0023905325															
3255	0.0046494083	0.0023920118															
3256	0.0046523669	0.0023934911															
3257	0.0046553254	0.0023949704															
3258	0.0046582840	0.0023964497															
3259	0.0046612426	0.0023979290															
3260	0.0046642012	0.0023994083															
3261	0.0046671598	0.0024008876															
3262	0.0046701183	0.0024023669															
3263	0.0046730769	0.0024038462															
3264	0.0046760355	0.0024053254															
3265	0.0046789941	0.0024068047															
3266	0.0046819527	0.0024082840															
3267	0.0046849112	0.0024097633															
3268	0.0046878698	0.0024112426															
3269	0.0046908284	0.0024127219															
3270	0.0046937870	0.0024142012															
3271	0.0046967456	0.0024156805															
3272	0.0046997041	0.0024171598															
3273	0.0047026627	0.0024186391															
3274	0.0047056213	0.0024201183															
3275	0.0047085799	0.0024215976															
3276	0.0047115385	0.0024230769															
3277	0.0047144970	0.0024245562															
3278	0.0047174556	0.0024260355															
3279	0.0047204142	0.0024275148															
3280	0.0047233728	0.0024289941															
3281	0.0047263314	0.0024304734															
3282	0.0047292899	0.0024319527															
3283	0.0047322485	0.0024334320															
3284	0.0047352071	0.0024349112															
3285	0.0047381657	0.0024363905															
3286	0.0047411243	0.0024378698															
3287	0.0047440828	0.0024393491															
3288	0.0047470414	0.0024408284															
3289	0.0047500000	0.0024423077															
3290	0.0047529586	0.0024437870															
3291	0.0047559172	0.0024452663															
3292	0.0047588757	0.0024467456															
3293	0.0047618343	0.0024482249															
3294	0.0047647929	0.0024497041															
3295	0.0047677515	0.0024511834															
3296	0.0047707101	0.0024526627															
3297	0.0047736686	0.0024541420															
3298	0.0047766272	0.0024556213															
3299	0.0047795858	0.0024571006															
3300	0.0047825444	0.0024585799															
3301	0.0047855030	0.0024600592															
3302	0.0047884615	0.0024615385															
3303	0.0047914201	0.0024630178															
3304	0.0047943787	0.0024644970															
3305	0.0047973373	0.0024659763															
3306	0.0048002959	0.0024674556															
3307	0.0048032544	0.0024689349															
3308	0.0048062130	0.0024704142															
3309	0.0048091716	0.0024718935															
3310	0.0048121302	0.0024733728															
3311	0.0048150888	0.0024748521															
3312	0.0048180473	0.0024763314															
3313	0.0048210059	0.0024778107															
3314	0.0048239645	0.0024792899															
3315	0.0048269231	0.0024807692															
3316	0.0048298817	0.0024822485															
3317	0.0048328402	0.0024837278															
3318	0.0048357988	0.0024852071															
3319	0.0048387574	0.0024866864															
3320	0.0048417160	0.0024881657															
3321	0.0048446746	0.0024896450															
3322	0.0048476331	0.0024911243															
3323	0.0048505917	0.0024926036															
3324	0.0048535503	0.0024940828															
3325	0.0048565089	0.0024955621															
3326	0.0048594675	0.0024970414															
3327	0.0048624260	0.0024985207															
3328	0.0048653846	0.0025000000															
3329	0.0048683432	0.0025014793															
3330	0.0048713018	0.0025029586															
3331	0.0048742604	0.0025044379															
3332	0.0048772189	0.0025059172															
3333	0.0048801775	0.0025073964															
3334	0.0048831361	0.0025088757															
3335	0.0048860947	0.0025103550															
3336	0.0048890533	0.0025118343															
3337	0.0048920118	0.0025133136															
3338	0.0048949704	0.0025147929															
3339	0.0048979290	0.0025162722															
3340	0.0049008876	0.0025177515															
3341	0.0049038462	0.0025192308															
3342	0.0049068047	0.0025207101															
3343	0.0049097633	0.0025221893															
3344	0.0049127219	0.0025236686															
3345	0.0049156805	0.0025251479															
3346	0.0049186391	0.0025266272															
3347	0.0049215976	0.0025281065															
3348	0.0049245562	0.0025295858															
3349	0.0049275148	0.0025310651															
3350	0.0049304734	0.0025325444															
3351	0.0049334320	0.0025340237															
3352	0.0049363905	0.0025355030															
3353	0.0049393491	0.0025369822															
3354	0.0049423077	0.0025384615															
3355	0.0049452663	0.0025399408															
3356	0.0049482249	0.0025414201															
3357	0.0049511834	0.0025428994															
3358	0.0049541420	0.0025443787															
3359	0.0049571006	0.0025458580															
3360	0.0049600592	0.0025473373															
3361	0.0049630178	0.0025488166															
3362	0.0049659763	0.0025502959															
3363	0.0049689349	0.0025517751															
3364	0.0049718935	0.0025532544															
3365	0.0049748521	0.0025547337															
3366	0.0049778107	0.0025562130															
3367	0.0049807692	0.0025576923															
3368	0.0049837278	0.0025591716															
3369	0.0049866864	0.0025606509															
3370	0.0049896450	0.0025621302															
3371	0.0049926036	0.0025636095															
3372	0.0049955621	0.0025650888															
3373	0.0049985207	0.0025665680															
3374	0.0050014793	0.0025680473															
3375	0.0050044379	0.0025695266															
3376	0.0050073964	0.0025710059															
3377	0.0050103550	0.0025724852															
3378	0.0050133136	0.0025739645															
3379	0.0050162722	0.0025754438															
3380	0.0050192308	0.0025769231															
3381	0.0050221893	0.0025784024															
3382	0.0050251479	0.0025798817															
3383	0.0050281065	0.0025813609															
3384	0.0050310651	0.0025828402															
3385	0.0050340237	0.0025843195															
3386	0.0050369822	0.0025857988															
3387	0.0050399408	0.0025872781															
3388	0.0050428994	0.0025887574															
3389	0.0050458580	0.0025902367															
3390	0.0050488166	0.0025917160															
3391	0.0050517751	0.0025931953															
3392	0.0050547337	0.0025946746															
3393	0.0050576923	0.0025961538															
3394	0.0050606509	0.0025976331															
3395	0.0050636095	0.0025991124															
3396	0.0050665680	0.0026005917															
3397	0.0050695266	0.0026020710															
3398	0.0050724852	0.0026035503															
3399	0.0050754438	0.0026050296															
3400	0.0050784024	0.0026065089															
3401	0.0050813609	0.0026079882															
3402	0.0050843195	0.0026094675															
3403	0.0050872781	0.0026109467															
3404	0.0050902367	0.0026124260															
3405	0.0050931953	0.0026139053															
3406	0.0050961538	0.0026153846															
3407	0.0050991124	0.0026168639															
3408	0.0051020710	0.0026183432															
3409	0.0051050296	0.0026198225															
3410	0.0051079882	0.0026213018															
3411	0.0051109467	0.0026227811															
3412	0.0051139053	0.0026242604															
3413	0.0051168639	0.0026257396															
3414	0.0051198225	0.0026272189															
3415	0.0051227811	0.0026286982															
3416	0.0051257396	0.0026301775															
3417	0.0051286982	0.0026316568															
3418	0.0051316568	0.0026331361															
3419	0.0051346154	0.0026346154															
3420	0.0051375740	0.0026360947															
3421	0.0051405325	0.0026375740															
3422	0.0051434911	0.0026390533															
3423	0.0051464497	0.0026405325															
3424	0.0051494083	0.0026420118															
3425	0.0051523669	0.0026434911															
3426	0.0051553254	0.0026449704															
3427	0.0051582840	0.0026464497															
3428	0.0051612426	0.0026479290															
3429	0.0051642012	0.0026494083															
3430	0.0051671598	0.0026508876															
3431	0.0051701183	0.0026523669															
3432	0.0051730769	0.0026538462															
3433	0.0051760355	0.0026553254															
3434	0.0051789941	0.0026568047															
3435	0.0051819527	0.0026582840															
3436	0.0051849112	0.0026597633															
3437	0.0051878698	0.0026612426															
3438	0.0051908284	0.0026627219															
3439	0.0051937870	0.0026642012															
3440	0.0051967456	0.0026656805															
3441	0.0051997041	0.0026671598															
3442	0.0052026627	0.0026686391															
3443	0.0052056213	0.0026701183															
3444	0.0052085799	0.0026715976															
3445	0.0052115385	0.0026730769															
3446	0.0052144970	0.0026745562															
3447	0.0052174556	0.0026760355															
3448	0.0052204142	0.0026775148															
3449	0.0052233728	0.0026789941															
3450	0.0052263314	0.0026804734															
3451	0.0052292899	0.0026819527															
3452	0.0052322485	0.0026834320															
3453	0.0052352071	0.0026849112															
3454	0.0052381657	0.0026863905															
3455	0.0052411243	0.0026878698															
3456	0.0052440828	0.0026893491															
3457	0.0052470414	0.0026908284															
3458	0.0052500000	0.0026923077															
3459	0.0052529586	0.0026937870															
3460	0.0052559172	0.0026952663															
3461	0.0052588757	0.0026967456															
3462	0.0052618343	0.0026982249															
3463	0.0052647929	0.0026997041															
3464	0.0052677515	0.0027011834															
3465	0.0052707101	0.0027026627															
3466	0.0052736686	0.0027041420															
3467	0.0052766272	0.0027056213															
3468	0.0052795858	0.0027071006															
3469	0.0052825444	0.0027085799															
3470	0.0052855030	0.0027100592															
3471	0.0052884615	0.0027115385															
3472	0.0052914201	0.0027130178															
3473	0.0052943787	0.0027144970															
3474	0.0052973373	0.0027159763															
3475	0.0053002959	0.0027174556															
3476	0.0053032544	0.0027189349															
3477	0.0053062130	0.0027204142															
3478	0.0053091716	0.0027218935															
3479	0.0053121302	0.0027233728															
3480	0.0053150888	0.0027248521															
3481	0.0053180473	0.0027263314															
3482	0.0053210059	0.0027278107															
3483	0.0053239645	0.0027292899															
3484	0.0053269231	0.0027307692															
3485	0.0053298817	0.0027322485															
3486	0.0053328402	0.0027337278															
3487	0.0053357988	0.0027352071															
3488	0.0053387574	0.0027366864															
3489	0.0053417160	0.0027381657															
3490	0.0053446746	0.0027396450															
3491	0.0053476331	0.0027411243															
3492	0.0053505917	0.0027426036															
3493	0.0053535503	0.0027440828															
3494	0.0053565089	0.0027455621															
3495	0.0053594675	0.0027470414															
3496	0.0053624260	0.0027485207															
3497	0.0053653846	0.0027500000															
3498	0.0053683432	0.0027514793															
3499	0.0053713018	0.0027529586															
3500	0.0053742604	0.0027544379															
3501	0.0053772189	0.0027559172															
3502	0.0053801775	0.0027573964															
3503	0.0053831361	0.0027588757															
3504	0.0053860947	0.0027603550															
3505	0.0053890533	0.0027618343															
3506	0.0053920118	0.0027633136															
3507	0.0053949704	0.0027647929															
3508	0.0053979290	0.0027662722															
3509	0.0054008876	0.0027677515															
3510	0.0054038462	0.0027692308															
3511	0.0054068047	0.0027707101															
3512	0.0054097633	0.0027721893															
3513	0.0054127219	0.0027736686															
3514	0.0054156805	0.0027751479															
3515	0.0054186391	0.0027766272															
3516	0.0054215976	0.0027781065															
3517	0.0054245562	0.0027795858															
3518	0.0054275148	0.0027810651															
3519	0.0054304734	0.0027825444															
3520	0.0054334320	0.0027840237															
3521	0.0054363905	0.0027855030															
3522	0.0054393491	0.0027869822															
3523	0.0054423077	0.0027884615															
3524	0.0054452663	0.0027899408															
3525	0.0054482249	0.0027914201															
3526	0.0054511834	0.0027928994															
3527	0.0054541420	0.0027943787															
3528	0.0054571006	0.0027958580															
3529	0.0054600592	0.0027973373															
3530	0.0054630178	0.0027988166															
3531	0.0054659763	0.0028002959															
3532	0.0054689349	0.0028017751															
3533	0.0054718935	0.0028032544															
3534	0.0054748521	0.0028047337															
3535	0.0054778107	0.0028062130															
3536	0.0054807692	0.0028076923															
3537	0.0054837278	0.0028091716															
3538	0.0054866864	0.0028106509															
3539	0.0054896450	0.0028121302															
3540	0.0054926036	0.0028136095															
3541	0.0054955621	0.0028150888															
3542	0.0054985207	0.0028165680															
3543	0.0055014793	0.0028180473															
3544	0.0055044379	0.0028195266															
3545	0.0055073964	0.0028210059															
3546	0.0055103550	0.0028224852															
3547	0.0055133136	0.0028239645															
3548	0.0055162722	0.0028254438															
3549	0.0055192308	0.0028269231															
3550	0.0055221893	0.0028284024															
3551	0.0055251479	0.0028298817															
3552	0.0055281065	0.0028313609															
3553	0.0055310651	0.0028328402															
3554	0.0055340237	0.0028343195															
3555	0.0055369822	0.0028357988															
3556	0.0055399408	0.0028372781															
3557	0.0055428994	0.0028387574															
3558	0.0055458580	0.0028402367															
3559	0.0055488166	0.0028417160															
3560	0.0055517751	0.0028431953															
3561	0.0055547337	0.0028446746															
3562	0.0055576923	0.0028461538															
3563	0.0055606509	0.0028476331															
3564	0.0055636095	0.0028491124															
3565	0.0055665680	0.0028505917															
3566	0.0055695266	0.0028520710															
3567	0.0055724852	0.0028535503															
3568	0.0055754438	0.0028550296															
3569	0.0055784024	0.0028565089															
3570	0.0055813609	0.0028579882															
3571	0.0055843195	0.0028594675															
3572	0.0055872781	0.0028609467															
3573	0.0055902367	0.0028624260															
3574	0.0055931953	0.0028639053															
3575	0.0055961538	0.0028653846															
3576	0.0055991124	0.0028668639															
3577	0.0056020710	0.0028683432															
3578	0.0056050296	0.0028698225															
3579	0.0056079882	0.0028713018															
3580	0.0056109467	0.0028727811															
3581	0.0056139053	0.0028742604															
3582	0.0056168639	0.0028757396															
3583	0.0056198225	0.0028772189															
3584	0.0056227811	0.0028786982															
3585	0.0056257396	0.0028801775															
3586	0.0056286982	0.0028816568															
3587	0.0056316568	0.0028831361															
3588	0.0056346154	0.0028846154															
3589	0.0056375740	0.0028860947															
3590	0.0056405325	0.0028875740															
3591	0.0056434911	0.0028890533															
3592	0.0056464497	0.0028905325															
3593	0.0056494083	0.0028920118															
3594	0.0056523669	0.0028934911															
3595	0.0056553254	0.0028949704															
3596	0.0056582840	0.0028964497															
3597	0.0056612426	0.0028979290															
3598	0.0056642012	0.0028994083															
3599	0.0056671598	0.0029008876															
3600	0.0056701183	0.0029023669															
3601	0.0056730769	0.0029038462															
3602	0.0056760355	0.0029053254															
3603	0.0056789941	0.0029068047															
3604	0.0056819527	0.0029082840															
3605	0.0056849112	0.0029097633															
3606	0.0056878698	0.0029112426															
3607	0.0056908284	0.0029127219															
3608	0.0056937870	0.0029142012															
3609	0.0056967456	0.0029156805															
3610	0.0056997041	0.0029171598															
3611	0.0057026627	0.0029186391															
3612	0.0057056213	0.0029201183															
3613	0.0057085799	0.0029215976															
3614	0.0057115385	0.0029230769															
3615	0.0057144970	0.0029245562															
3616	0.0057174556	0.0029260355															
3617	0.0057204142	0.0029275148															
3618	0.0057233728	0.0029289941															
3619	0.0057263314	0.0029304734															
3620	0.0057292899	0.0029319527															
3621	0.0057322485	0.0029334320															
3622	0.0057352071	0.0029349112															
3623	0.0057381657	0.0029363905															
3624	0.0057411243	0.0029378698															
3625	0.0057440828	0.0029393491															
3626	0.0057470414	0.0029408284															
3627	0.0057500000	0.0029423077															
3628	0.0057529586	0.0029437870															
3629	0.0057559172	0.0029452663															
3630	0.0057588757	0.0029467456															
3631	0.0057618343	0.0029482249															
3632	0.0057647929	0.0029497041															
3633	0.0057677515	0.0029511834															
3634	0.0057707101	0.0029526627															
3635	0.0057736686	0.0029541420															
3636	0.0057766272	0.0029556213															
3637	0.0057795858	0.0029571006															
3638	0.0057825444	0.0029585799															
3639	0.0057855030	0.0029600592															
3640	0.0057884615	0.0029615385															
3641	0.0057884615	0.0029636095															
3642	0.0057884615	0.0029656805															
3643	0.0057884615	0.0029677515															
3644	0.0057884615	0.0029698225															
3645	0.0057884615	0.0029718935															
3646	0.0057884615	0.0029739645															
3647	0.0057884615	0.0029760355															
3648	0.0057884615	0.0029781065															
3649	0.0057884615	0.0029801775															
3650	0.0057884615	0.0029822485															
